Time,V(out)
11.9470847149222,317.744011059
11.9471047149222,317.693643397113
11.9471247149222,317.643267130421
11.9471447149222,317.592883485566
11.9471647149222,317.542491228294
11.9471847149222,317.492091585242
11.9472047149222,317.441683322151
11.9472247149222,317.391267665651
11.9472447149222,317.34084338148
11.9472647149222,317.290411696253
11.9472847149222,317.239971375711
11.9473047149222,317.189523646466
11.9473247149222,317.139067274238
11.9473447149222,317.088603485645
11.9473647149222,317.038131046404
11.9473847149222,316.987651183113
11.9474047149222,316.937162661492
11.9474247149222,316.886666708138
11.9474447149222,316.836162088755
11.9474647149222,316.785650029928
11.9474847149222,316.735129297376
11.9475047149222,316.684601117668
11.9475247149222,316.634064256505
11.9475447149222,316.583519940457
11.9475647149222,316.532966935232
11.9475847149222,316.482406467381
11.9476047149222,316.431837302604
11.9476247149222,316.381260667455
11.9476447149222,316.330675327616
11.9476647149222,316.280082509649
11.9476847149222,316.229480979222
11.9477047149222,316.178871962886
11.9477247149222,316.128254226311
11.9477447149222,316.07762899603
11.9477647149222,316.026995037726
11.9477847149222,315.97635357792
11.9478047149222,315.925703382269
11.9478247149222,315.875045677309
11.9478447149222,315.824379228688
11.9478647149222,315.773705262924
11.9478847149222,315.723022545673
11.9479047149222,315.672332303446
11.9479247149222,315.621633301875
11.9479447149222,315.570926767483
11.9479647149222,315.52021146589
11.9479847149222,315.469488623607
11.9480047149222,315.41875700626
11.9480247149222,315.368017840345
11.9480447149222,315.317269891482
11.9480647149222,315.266514386167
11.9480847149222,315.215750090003
11.9481047149222,315.164978229481
11.9481247149222,315.114197570205
11.9481447149222,315.063409338658
11.9481647149222,315.012612300441
11.9481847149222,314.961807682019
11.9482047149222,314.910994248996
11.9482247149222,314.860173227829
11.9482447149222,314.809343384113
11.9482647149222,314.758505944294
11.9482847149222,314.707659673975
11.9483047149222,314.65680579959
11.9483247149222,314.605943086724
11.9483447149222,314.555072761817
11.9483647149222,314.504193590445
11.9483847149222,314.453306799034
11.9484047149222,314.402411153165
11.9484247149222,314.351507879259
11.9484447149222,314.300595742876
11.9484647149222,314.249675970437
11.9484847149222,314.1987473275
11.9485047149222,314.147811040475
11.9485247149222,314.096865874919
11.9485447149222,314.045913057231
11.9485647149222,313.994951352961
11.9485847149222,313.943981988494
11.9486047149222,313.89300372939
11.9486247149222,313.842017802024
11.9486447149222,313.791022971938
11.9486647149222,313.740020465506
11.9486847149222,313.689009048267
11.9487047149222,313.637989946583
11.9487247149222,313.58696192599
11.9487447149222,313.535926212848
11.9487647149222,313.48488157268
11.9487847149222,313.433829231839
11.9488047149222,313.382767955838
11.9488247149222,313.331698971037
11.9488447149222,313.280621042933
11.9488647149222,313.229535397873
11.9488847149222,313.178440801359
11.9489047149222,313.127338479728
11.9489247149222,313.076227198471
11.9489447149222,313.025108183923
11.9489647149222,312.973980201561
11.9489847149222,312.922844477729
11.9490047149222,312.871699777887
11.9490247149222,312.82054732836
11.9490447149222,312.769385894622
11.9490647149222,312.71821670299
11.9490847149222,312.667038518921
11.9491047149222,312.615852568721
11.9491247149222,312.564657617851
11.9491447149222,312.513454892614
11.9491647149222,312.462243158454
11.9491847149222,312.411023641667
11.9492047149221,312.359795107699
11.9492247149221,312.308558782828
11.9492447149221,312.257313432503
11.9492647149221,312.206060282992
11.9492847149221,312.154798099742
11.9493047149221,312.103528109008
11.9493247149221,312.05224907622
11.9493447149221,312.000962227641
11.9493647149221,311.949666328695
11.9493847149221,311.89836260564
11.9494047149221,311.847049823878
11.9494247149221,311.795729209665
11.9494447149221,311.744399528412
11.9494647149221,311.69306200635
11.9494847149221,311.641715408889
11.9495047149221,311.590360962251
11.9495247149221,311.538997431846
11.9495447149221,311.487626043883
11.9495647149221,311.436245563767
11.9495847149221,311.384857217698
11.9496047149221,311.333459771078
11.9496247149221,311.282054450101
11.9496447149221,311.230640020152
11.9496647149221,311.179217707435
11.9496847149221,311.127786277313
11.9497047149221,311.076346955982
11.9497247149221,311.024898508811
11.9497447149221,310.97344216198
11.9497647149221,310.921976680853
11.9497847149221,310.870503291604
11.9498047149221,310.819020759591
11.9498247149221,310.767530310979
11.9498447149221,310.716030711112
11.9498647149221,310.664523186162
11.9498847149221,310.613006501462
11.9499047149221,310.561481883167
11.9499247149221,310.509948096613
11.9499447149221,310.458406367943
11.9499647149221,310.406855462486
11.9499847149221,310.355296606387
11.9500047149221,310.303728564959
11.9500247149221,310.252152564342
11.9500447149221,310.200567369837
11.9500647149221,310.148974207576
11.9500847149221,310.097371842869
11.9501047149221,310.045761501824
11.9501247149221,309.994141949755
11.9501447149221,309.94251441276
11.9501647149221,309.890877656133
11.9501847149221,309.839232905979
11.9502047149221,309.787578927582
11.9502247149221,309.735916947036
11.9502447149221,309.68424572963
11.9502647149221,309.632566501445
11.9502847149221,309.580878027751
11.9503047149221,309.529181534621
11.9503247149221,309.477475787335
11.9503447149221,309.425762011957
11.9503647149221,309.374038973747
11.9503847149221,309.322307898772
11.9504047149221,309.270567552285
11.9504247149221,309.218819160327
11.9504447149221,309.16706148817
11.9504647149221,309.115295761836
11.9504847149221,309.063520746582
11.9505047149221,309.011737668439
11.9505247149221,308.959945292645
11.9505447149221,308.908144845234
11.9505647149221,308.856335091419
11.9505847149221,308.804517257238
11.9506047149221,308.7526901079
11.9506247149221,308.700854869432
11.9506447149221,308.649010307039
11.9506647149221,308.597157646727
11.9506847149221,308.545295653708
